"","key","value"
"2383","Education","Graduate"
"2384","Education","Graduate"
"2385","Education","Graduate"
"2386","Education","Not Graduate"
"2387","Education","Not Graduate"
"2388","Education","Graduate"
"2389","Education","Not Graduate"
"2390","Education","Graduate"
"2391","Education","Graduate"
"2392","Education","Graduate"
"2393","Education","Graduate"
"2394","Education","Not Graduate"
"2395","Education","Graduate"
"2396","Education","Not Graduate"
"2397","Education","Graduate"
"2398","Education","Graduate"
"2399","Education","Graduate"
"2400","Education","Graduate"
"2401","Education","Graduate"
"2402","Education","Graduate"
"2403","Education","Not Graduate"
"2404","Education","Graduate"
"2405","Education","Graduate"
"2406","Education","Not Graduate"
"2407","Education","Graduate"
"2408","Education","Not Graduate"
"2409","Education","Graduate"
"2410","Education","Graduate"
"2411","Education","Graduate"
"2412","Education","Graduate"
"2413","Education","Graduate"
"2414","Education","Graduate"
"2415","Education","Graduate"
"2416","Education","Not Graduate"
"2417","Education","Graduate"
"2418","Education","Graduate"
"2419","Education","Graduate"
"2420","Education","Graduate"
"2421","Education","Graduate"
"2422","Education","Graduate"
"2423","Education","Graduate"
"2424","Education","Graduate"
"2425","Education","Graduate"
"2426","Education","Graduate"
"2427","Education","Graduate"
"2428","Education","Graduate"
"2429","Education","Graduate"
"2430","Education","Not Graduate"
"2431","Education","Graduate"
"2432","Education","Graduate"
"2433","Education","Graduate"
"2434","Education","Graduate"
"2435","Education","Graduate"
"2436","Education","Graduate"
"2437","Education","Graduate"
"2438","Education","Not Graduate"
"2439","Education","Not Graduate"
"2440","Education","Graduate"
"2441","Education","Graduate"
"2442","Education","Graduate"
"2443","Education","Graduate"
"2444","Education","Not Graduate"
"2445","Education","Graduate"
"2446","Education","Graduate"
"2447","Education","Graduate"
"2448","Education","Not Graduate"
"2449","Education","Graduate"
"2450","Education","Not Graduate"
"2451","Education","Graduate"
"2452","Education","Graduate"
"2453","Education","Graduate"
"2454","Education","Graduate"
"2455","Education","Graduate"
"2456","Education","Graduate"
"2457","Self_Employed","No"
"2458","Self_Employed","No"
"2459","Self_Employed","Yes"
"2460","Self_Employed","No"
"2461","Self_Employed","No"
"2462","Self_Employed","Yes"
"2463","Self_Employed","No"
"2464","Self_Employed","No"
"2465","Self_Employed","No"
"2466","Self_Employed","No"
"2467","Self_Employed","No"
"2468","Self_Employed",NA
"2469","Self_Employed","No"
"2470","Self_Employed","No"
"2471","Self_Employed","No"
"2472","Self_Employed","No"
"2473","Self_Employed","No"
"2474","Self_Employed","No"
"2475","Self_Employed","No"
"2476","Self_Employed",NA
"2477","Self_Employed","No"
"2478","Self_Employed","No"
"2479","Self_Employed","No"
"2480","Self_Employed","No"
"2481","Self_Employed",NA
"2482","Self_Employed","Yes"
"2483","Self_Employed","No"
"2484","Self_Employed","No"
"2485","Self_Employed","No"
"2486","Self_Employed",NA
"2487","Self_Employed",NA
"2488","Self_Employed","No"
"2489","Self_Employed","Yes"
"2490","Self_Employed","No"
"2491","Self_Employed","No"
"2492","Self_Employed","No"
"2493","Self_Employed","No"
"2494","Self_Employed","No"
"2495","Self_Employed","No"
"2496","Self_Employed","No"
"2497","Self_Employed","No"
"2498","Self_Employed","No"
"2499","Self_Employed","No"
"2500","Self_Employed","No"
"2501","Self_Employed","Yes"
"2502","Self_Employed","No"
"2503","Self_Employed","No"
"2504","Self_Employed","No"
"2505","Self_Employed","No"
"2506","Self_Employed","No"
"2507","Self_Employed","No"
"2508","Self_Employed","No"
"2509","Self_Employed","No"
"2510","Self_Employed","No"
"2511","Self_Employed","Yes"
"2512","Self_Employed","No"
"2513","Self_Employed","No"
"2514","Self_Employed","No"
"2515","Self_Employed","No"
"2516","Self_Employed","No"
"2517","Self_Employed","No"
"2518","Self_Employed","No"
"2519","Self_Employed","Yes"
"2520","Self_Employed","No"
"2521","Self_Employed","No"
"2522","Self_Employed","No"
"2523","Self_Employed","No"
"2524","Self_Employed","No"
"2525","Self_Employed","Yes"
"2526","Self_Employed","No"
"2527","Self_Employed","No"
"2528","Self_Employed","Yes"
"2529","Self_Employed","No"
"2530","Self_Employed","No"
"2531","Self_Employed","Yes"
"2532","Self_Employed","No"
"2533","Self_Employed","No"
"2534","Self_Employed","Yes"
"2535","Self_Employed","No"
"2536","Self_Employed","Yes"
"2537","Self_Employed","No"
"2538","Self_Employed","Yes"
"2539","Self_Employed","No"
"2540","Self_Employed","No"
"2541","Self_Employed","No"
"2542","Self_Employed","No"
"2543","Self_Employed","No"
"2544","Self_Employed","No"
"2545","Self_Employed","No"
"2546","Self_Employed","No"
"2547","Self_Employed","No"
"2548","Self_Employed","No"
"2549","Self_Employed","No"
"2550","Self_Employed","No"
"2551","Self_Employed","No"
"2552","Self_Employed",NA
"2553","Self_Employed","No"
"2554","Self_Employed","No"
"2555","Self_Employed","No"
"2556","Self_Employed","No"
"2557","Self_Employed","No"
"2558","Self_Employed","No"
"2559","Self_Employed","No"
"2560","Self_Employed","No"
"2561","Self_Employed","No"
"2562","Self_Employed","No"
"2563","Self_Employed","No"
"2564","Self_Employed",NA
"2565","Self_Employed","No"
"2566","Self_Employed","No"
"2567","Self_Employed","No"
"2568","Self_Employed",NA
"2569","Self_Employed","No"
"2570","Self_Employed","Yes"
"2571","Self_Employed",NA
"2572","Self_Employed","No"
"2573","Self_Employed","No"
"2574","Self_Employed","No"
"2575","Self_Employed","No"
"2576","Self_Employed","No"
"2577","Self_Employed","No"
"2578","Self_Employed","No"
"2579","Self_Employed","No"
"2580","Self_Employed","No"
"2581","Self_Employed","No"
"2582","Self_Employed","No"
"2583","Self_Employed","No"
"2584","Self_Employed","No"
"2585","Self_Employed","Yes"
"2586","Self_Employed","No"
"2587","Self_Employed","Yes"
"2588","Self_Employed","No"
"2589","Self_Employed","No"
"2590","Self_Employed","Yes"
"2591","Self_Employed","No"
"2592","Self_Employed","No"
"2593","Self_Employed","No"
"2594","Self_Employed","Yes"
"2595","Self_Employed","No"
"2596","Self_Employed","No"
"2597","Self_Employed","No"
"2598","Self_Employed","No"
"2599","Self_Employed","Yes"
"2600","Self_Employed","No"
"2601","Self_Employed","No"
"2602","Self_Employed","No"
"2603","Self_Employed","No"
"2604","Self_Employed","No"
"2605","Self_Employed","No"
"2606","Self_Employed","No"
"2607","Self_Employed","No"
"2608","Self_Employed","Yes"
"2609","Self_Employed","No"
"2610","Self_Employed","No"
"2611","Self_Employed","No"
"2612","Self_Employed","No"
"2613","Self_Employed","No"
"2614","Self_Employed","No"
"2615","Self_Employed",NA
"2616","Self_Employed","No"
"2617","Self_Employed","No"
"2618","Self_Employed","No"
"2619","Self_Employed","No"
"2620","Self_Employed","No"
"2621","Self_Employed","No"
"2622","Self_Employed","No"
"2623","Self_Employed","No"
"2624","Self_Employed","No"
"2625","Self_Employed","No"
"2626","Self_Employed","No"
"2627","Self_Employed",NA
"2628","Self_Employed","No"
"2629","Self_Employed","No"
"2630","Self_Employed","No"
"2631","Self_Employed","Yes"
"2632","Self_Employed","No"
"2633","Self_Employed","No"
"2634","Self_Employed","No"
"2635","Self_Employed","No"
"2636","Self_Employed","No"
"2637","Self_Employed","No"
"2638","Self_Employed","No"
"2639","Self_Employed","No"
"2640","Self_Employed","No"
"2641","Self_Employed","No"
"2642","Self_Employed","Yes"
"2643","Self_Employed","Yes"
"2644","Self_Employed","No"
"2645","Self_Employed","Yes"
"2646","Self_Employed","No"
"2647","Self_Employed","No"
"2648","Self_Employed","No"
"2649","Self_Employed","No"
"2650","Self_Employed","No"
"2651","Self_Employed","No"
"2652","Self_Employed","No"
"2653","Self_Employed","No"
"2654","Self_Employed","No"
"2655","Self_Employed","No"
"2656","Self_Employed","Yes"
"2657","Self_Employed","No"
"2658","Self_Employed","No"
"2659","Self_Employed","No"
"2660","Self_Employed","No"
"2661","Self_Employed","No"
"2662","Self_Employed","No"
"2663","Self_Employed","No"
"2664","Self_Employed","No"
"2665","Self_Employed","No"
"2666","Self_Employed","No"
"2667","Self_Employed","No"
"2668","Self_Employed","No"
"2669","Self_Employed","Yes"
"2670","Self_Employed","Yes"
"2671","Self_Employed","No"
"2672","Self_Employed","No"
"2673","Self_Employed","No"
"2674","Self_Employed","No"
"2675","Self_Employed",NA
"2676","Self_Employed","No"
"2677","Self_Employed","No"
"2678","Self_Employed","No"
"2679","Self_Employed","No"
"2680","Self_Employed","No"
"2681","Self_Employed","No"
"2682","Self_Employed","No"
"2683","Self_Employed","Yes"
"2684","Self_Employed","No"
"2685","Self_Employed","No"
"2686","Self_Employed","Yes"
"2687","Self_Employed","No"
"2688","Self_Employed",NA
"2689","Self_Employed","No"
"2690","Self_Employed","No"
"2691","Self_Employed","No"
"2692","Self_Employed","No"
"2693","Self_Employed",NA
"2694","Self_Employed","Yes"
"2695","Self_Employed","No"
"2696","Self_Employed","No"
"2697","Self_Employed","No"
"2698","Self_Employed","No"
"2699","Self_Employed","No"
"2700","Self_Employed","Yes"
"2701","Self_Employed","No"
"2702","Self_Employed","Yes"
"2703","Self_Employed","No"
"2704","Self_Employed","No"
"2705","Self_Employed","No"
"2706","Self_Employed","No"
"2707","Self_Employed","No"
"2708","Self_Employed","No"
"2709","Self_Employed","Yes"
"2710","Self_Employed","No"
"2711","Self_Employed","Yes"
"2712","Self_Employed","No"
"2713","Self_Employed","No"
"2714","Self_Employed","No"
"2715","Self_Employed","No"
"2716","Self_Employed","No"
"2717","Self_Employed","No"
"2718","Self_Employed","No"
"2719","Self_Employed","No"
"2720","Self_Employed","No"
"2721","Self_Employed","Yes"
"2722","Self_Employed","No"
"2723","Self_Employed","No"
"2724","Self_Employed","No"
"2725","Self_Employed",NA
"2726","Self_Employed","No"
"2727","Self_Employed","No"
"2728","Self_Employed","No"
"2729","Self_Employed","No"
"2730","Self_Employed","No"
"2731","Self_Employed","No"
"2732","Self_Employed","No"
"2733","Self_Employed","No"
"2734","Self_Employed","No"
"2735","Self_Employed","No"
"2736","Self_Employed","No"
"2737","Self_Employed","Yes"
"2738","Self_Employed","No"
"2739","Self_Employed","No"
"2740","Self_Employed","No"
"2741","Self_Employed","No"
"2742","Self_Employed","No"
"2743","Self_Employed","Yes"
"2744","Self_Employed","No"
"2745","Self_Employed","No"
"2746","Self_Employed","No"
"2747","Self_Employed","No"
"2748","Self_Employed","No"
"2749","Self_Employed","No"
"2750","Self_Employed","No"
"2751","Self_Employed","No"
"2752","Self_Employed",NA
"2753","Self_Employed","No"
"2754","Self_Employed","No"
"2755","Self_Employed","No"
"2756","Self_Employed","No"
"2757","Self_Employed","No"
"2758","Self_Employed","No"
"2759","Self_Employed","No"
"2760","Self_Employed","No"
"2761","Self_Employed","No"
"2762","Self_Employed","No"
"2763","Self_Employed","No"
"2764","Self_Employed","No"
"2765","Self_Employed","No"
"2766","Self_Employed","No"
"2767","Self_Employed","No"
"2768","Self_Employed","No"
"2769","Self_Employed","No"
"2770","Self_Employed","Yes"
"2771","Self_Employed","No"
"2772","Self_Employed","No"
"2773","Self_Employed","No"
"2774","Self_Employed","No"
"2775","Self_Employed","No"
"2776","Self_Employed","Yes"
"2777","Self_Employed","No"
"2778","Self_Employed","No"
"2779","Self_Employed","No"
"2780","Self_Employed","No"
"2781","Self_Employed","No"
"2782","Self_Employed","Yes"
"2783","Self_Employed","No"
"2784","Self_Employed","Yes"
"2785","Self_Employed","No"
"2786","Self_Employed","No"
"2787","Self_Employed","No"
"2788","Self_Employed","No"
"2789","Self_Employed","No"
"2790","Self_Employed",NA
"2791","Self_Employed","Yes"
"2792","Self_Employed","Yes"
"2793","Self_Employed",NA
"2794","Self_Employed","Yes"
"2795","Self_Employed","No"
"2796","Self_Employed","No"
"2797","Self_Employed","No"
"2798","Self_Employed","No"
"2799","Self_Employed","No"
"2800","Self_Employed","No"
"2801","Self_Employed",NA
"2802","Self_Employed","No"
"2803","Self_Employed","No"
"2804","Self_Employed","No"
"2805","Self_Employed","No"
"2806","Self_Employed","No"
"2807","Self_Employed","No"
"2808","Self_Employed","No"
"2809","Self_Employed","No"
"2810","Self_Employed","Yes"
"2811","Self_Employed","No"
"2812","Self_Employed","No"
"2813","Self_Employed","No"
"2814","Self_Employed","No"
"2815","Self_Employed","No"
"2816","Self_Employed","No"
"2817","Self_Employed","No"
"2818","Self_Employed","No"
"2819","Self_Employed","No"
"2820","Self_Employed","No"
"2821","Self_Employed","Yes"
"2822","Self_Employed","No"
"2823","Self_Employed","No"
"2824","Self_Employed","No"
"2825","Self_Employed","No"
"2826","Self_Employed","No"
"2827","Self_Employed","Yes"
"2828","Self_Employed","No"
"2829","Self_Employed","Yes"
"2830","Self_Employed","No"
"2831","Self_Employed",NA
"2832","Self_Employed","No"
"2833","Self_Employed","No"
"2834","Self_Employed","No"
"2835","Self_Employed","No"
"2836","Self_Employed","No"
"2837","Self_Employed",NA
"2838","Self_Employed","No"
"2839","Self_Employed","No"
"2840","Self_Employed","Yes"
"2841","Self_Employed","No"
"2842","Self_Employed",NA
"2843","Self_Employed","No"
"2844","Self_Employed","No"
"2845","Self_Employed","No"
"2846","Self_Employed","No"
"2847","Self_Employed","No"
"2848","Self_Employed","No"
"2849","Self_Employed","No"
"2850","Self_Employed","No"
"2851","Self_Employed","No"
"2852","Self_Employed","No"
"2853","Self_Employed","No"
"2854","Self_Employed","No"
"2855","Self_Employed","No"
"2856","Self_Employed","No"
"2857","Self_Employed","No"
"2858","Self_Employed","No"
"2859","Self_Employed","No"
"2860","Self_Employed","No"
"2861","Self_Employed","Yes"
"2862","Self_Employed","No"
"2863","Self_Employed","No"
"2864","Self_Employed","No"
"2865","Self_Employed","No"
"2866","Self_Employed","No"
"2867","Self_Employed","Yes"
"2868","Self_Employed",NA
"2869","Self_Employed","No"
"2870","Self_Employed","No"
"2871","Self_Employed","No"
"2872","Self_Employed","No"
"2873","Self_Employed","No"
"2874","Self_Employed","Yes"
"2875","Self_Employed","No"
"2876","Self_Employed","No"
"2877","Self_Employed","No"
"2878","Self_Employed","No"
"2879","Self_Employed","No"
"2880","Self_Employed","No"
"2881","Self_Employed","No"
"2882","Self_Employed","No"
"2883","Self_Employed","No"
"2884","Self_Employed","No"
"2885","Self_Employed","No"
"2886","Self_Employed","No"
"2887","Self_Employed","Yes"
"2888","Self_Employed","No"
"2889","Self_Employed",NA
"2890","Self_Employed","No"
"2891","Self_Employed","No"
"2892","Self_Employed","No"
"2893","Self_Employed","No"
"2894","Self_Employed","No"
"2895","Self_Employed","Yes"
"2896","Self_Employed","Yes"
"2897","Self_Employed","No"
"2898","Self_Employed","No"
"2899","Self_Employed","No"
"2900","Self_Employed","No"
"2901","Self_Employed","No"
"2902","Self_Employed","Yes"
"2903","Self_Employed","No"
"2904","Self_Employed",NA
"2905","Self_Employed","No"
"2906","Self_Employed","Yes"
"2907","Self_Employed","No"
"2908","Self_Employed","No"
"2909","Self_Employed","No"
"2910","Self_Employed","No"
"2911","Self_Employed","Yes"
"2912","Self_Employed","No"
"2913","Self_Employed","No"
"2914","Self_Employed","No"
"2915","Self_Employed","No"
"2916","Self_Employed","No"
"2917","Self_Employed","Yes"
"2918","Self_Employed","No"
"2919","Self_Employed","No"
"2920","Self_Employed",NA
"2921","Self_Employed","No"
"2922","Self_Employed","No"
"2923","Self_Employed","No"
"2924","Self_Employed","No"
"2925","Self_Employed",NA
"2926","Self_Employed","No"
"2927","Self_Employed","Yes"
"2928","Self_Employed","No"
"2929","Self_Employed","No"
"2930","Self_Employed","Yes"
"2931","Self_Employed","No"
"2932","Self_Employed","Yes"
"2933","Self_Employed","No"
"2934","Self_Employed","No"
"2935","Self_Employed","Yes"
"2936","Self_Employed","No"
"2937","Self_Employed","No"
"2938","Self_Employed","No"
"2939","Self_Employed","No"
"2940","Self_Employed","No"
"2941","Self_Employed","No"
"2942","Self_Employed","No"
"2943","Self_Employed","No"
"2944","Self_Employed","No"
"2945","Self_Employed","Yes"
"2946","Self_Employed","No"
"2947","Self_Employed","No"
"2948","Self_Employed","No"
"2949","Self_Employed","No"
"2950","Self_Employed","Yes"
"2951","Self_Employed","No"
"2952","Self_Employed","No"
"2953","Self_Employed","No"
"2954","Self_Employed","No"
"2955","Self_Employed","Yes"
"2956","Self_Employed","No"
"2957","Self_Employed","No"
"2958","Self_Employed","No"
"2959","Self_Employed","No"
"2960","Self_Employed","No"
"2961","Self_Employed","No"
"2962","Self_Employed","No"
"2963","Self_Employed","No"
"2964","Self_Employed","No"
"2965","Self_Employed","Yes"
"2966","Self_Employed","No"
"2967","Self_Employed","No"
"2968","Self_Employed","No"
"2969","Self_Employed","No"
"2970","Self_Employed","No"
"2971","Self_Employed","No"
"2972","Self_Employed","No"
"2973","Self_Employed","No"
"2974","Self_Employed","No"
"2975","Self_Employed","No"
"2976","Self_Employed","No"
"2977","Self_Employed","No"
"2978","Self_Employed","No"
"2979","Self_Employed","Yes"
"2980","Self_Employed","Yes"
"2981","Self_Employed","No"
"2982","Self_Employed","Yes"
"2983","Self_Employed","No"
"2984","Self_Employed","No"
"2985","Self_Employed","No"
"2986","Self_Employed","No"
"2987","Self_Employed","No"
"2988","Self_Employed","No"
"2989","Self_Employed","No"
"2990","Self_Employed","No"
"2991","Self_Employed","Yes"
"2992","Self_Employed",NA
"2993","Self_Employed","No"
"2994","Self_Employed","No"
"2995","Self_Employed","No"
"2996","Self_Employed","No"
"2997","Self_Employed","No"
"2998","Self_Employed","No"
"2999","Self_Employed",NA
"3000","Self_Employed","No"
"3001","Self_Employed","No"
"3002","Self_Employed","No"
"3003","Self_Employed","No"
"3004","Self_Employed","No"
"3005","Self_Employed","No"
"3006","Self_Employed","No"
"3007","Self_Employed","Yes"
"3008","Self_Employed","No"
"3009","Self_Employed","No"
"3010","Self_Employed","No"
"3011","Self_Employed","No"
"3012","Self_Employed","No"
"3013","Self_Employed","No"
"3014","Self_Employed","Yes"
"3015","Self_Employed","No"
"3016","Self_Employed","No"
"3017","Self_Employed","No"
"3018","Self_Employed","Yes"
"3019","Self_Employed","No"
"3020","Self_Employed","Yes"
"3021","Self_Employed","No"
"3022","Self_Employed","No"
"3023","Self_Employed","No"
"3024","Self_Employed","No"
"3025","Self_Employed","No"
"3026","Self_Employed","No"
"3027","Self_Employed","No"
"3028","Self_Employed","No"
"3029","Self_Employed","No"
"3030","Self_Employed","No"
"3031","Self_Employed","No"
"3032","Self_Employed","No"
"3033","Self_Employed","No"
"3034","Self_Employed","No"
"3035","Self_Employed","No"
"3036","Self_Employed",NA
"3037","Self_Employed","No"
"3038","Self_Employed","No"
"3039","Self_Employed","No"
"3040","Self_Employed","No"
"3041","Self_Employed","No"
"3042","Self_Employed","No"
"3043","Self_Employed","No"
"3044","Self_Employed","No"
"3045","Self_Employed","No"
"3046","Self_Employed","Yes"
"3047","Self_Employed","No"
"3048","Self_Employed","Yes"
"3049","Self_Employed","Yes"
"3050","Self_Employed","No"
"3051","Self_Employed","Yes"
"3052","Self_Employed","No"
"3053","Self_Employed","Yes"
"3054","Self_Employed","No"
"3055","Self_Employed","Yes"
"3056","Self_Employed","No"
"3057","Self_Employed",NA
"3058","Self_Employed",NA
"3059","Self_Employed","No"
"3060","Self_Employed","No"
"3061","Self_Employed","No"
"3062","Self_Employed","No"
"3063","Self_Employed","No"
"3064","Self_Employed","No"
"3065","Self_Employed","No"
"3066","Self_Employed","No"
"3067","Self_Employed","No"
"3068","Self_Employed","No"
"3069","Self_Employed","No"
"3070","Self_Employed","Yes"
"3071","Credit_History","1"
"3072","Credit_History","1"
"3073","Credit_History","1"
"3074","Credit_History","1"
"3075","Credit_History","1"
"3076","Credit_History","1"
"3077","Credit_History","1"
"3078","Credit_History","0"
"3079","Credit_History","1"
"3080","Credit_History","1"
"3081","Credit_History","1"
"3082","Credit_History","1"
"3083","Credit_History","1"
"3084","Credit_History","1"
"3085","Credit_History","1"
"3086","Credit_History","1"
"3087","Credit_History",NA
"3088","Credit_History","0"
"3089","Credit_History","1"
"3090","Credit_History","1"
"3091","Credit_History","0"
"3092","Credit_History","1"
"3093","Credit_History","0"
"3094","Credit_History","0"
"3095","Credit_History",NA
"3096","Credit_History","1"
"3097","Credit_History","1"
"3098","Credit_History","1"
"3099","Credit_History","1"
"3100","Credit_History","1"
"3101","Credit_History",NA
"3102","Credit_History","1"
"3103","Credit_History","1"
"3104","Credit_History","1"
"3105","Credit_History","1"
"3106","Credit_History","1"
"3107","Credit_History","0"
"3108","Credit_History","1"
"3109","Credit_History","1"
"3110","Credit_History","1"
"3111","Credit_History","1"
"3112","Credit_History","1"
"3113","Credit_History",NA
"3114","Credit_History","1"
"3115","Credit_History","1"
"3116","Credit_History","1"
"3117","Credit_History","1"
"3118","Credit_History","1"
"3119","Credit_History","0"
"3120","Credit_History","1"
"3121","Credit_History","1"
"3122","Credit_History","1"
"3123","Credit_History","1"
"3124","Credit_History","1"
"3125","Credit_History","0"
"3126","Credit_History","1"
"3127","Credit_History","1"
"3128","Credit_History","1"
"3129","Credit_History","1"
"3130","Credit_History","1"
"3131","Credit_History","1"
"3132","Credit_History","1"
"3133","Credit_History","0"
"3134","Credit_History","0"
"3135","Credit_History","0"
"3136","Credit_History","1"
"3137","Credit_History","0"
"3138","Credit_History","1"
"3139","Credit_History","1"
"3140","Credit_History","0"
"3141","Credit_History","1"
"3142","Credit_History","1"
"3143","Credit_History","1"
"3144","Credit_History","0"
"3145","Credit_History","1"
"3146","Credit_History","1"
"3147","Credit_History","1"
"3148","Credit_History","1"
"3149","Credit_History","0"
"3150","Credit_History",NA
"3151","Credit_History","1"
"3152","Credit_History","1"
"3153","Credit_History","1"
"3154","Credit_History",NA
"3155","Credit_History","1"
"3156","Credit_History","1"
"3157","Credit_History",NA
"3158","Credit_History","1"
"3159","Credit_History","1"
"3160","Credit_History","1"
"3161","Credit_History","1"
"3162","Credit_History","1"
"3163","Credit_History","1"
"3164","Credit_History","1"
"3165","Credit_History","1"
"3166","Credit_History",NA
"3167","Credit_History","1"
"3168","Credit_History","1"
"3169","Credit_History","1"
"3170","Credit_History","1"
"3171","Credit_History","1"
"3172","Credit_History","1"
"3173","Credit_History","1"
"3174","Credit_History","1"
"3175","Credit_History","1"
"3176","Credit_History","1"
"3177","Credit_History","1"
"3178","Credit_History","1"
"3179","Credit_History","0"
"3180","Credit_History","1"
"3181","Credit_History","1"
"3182","Credit_History","1"
"3183","Credit_History","0"
"3184","Credit_History","1"
"3185","Credit_History","1"
"3186","Credit_History","1"
"3187","Credit_History","1"
"3188","Credit_History",NA
"3189","Credit_History","1"
"3190","Credit_History","1"
"3191","Credit_History","1"
"3192","Credit_History","1"
"3193","Credit_History","0"
"3194","Credit_History","1"
"3195","Credit_History","1"
"3196","Credit_History",NA
"3197","Credit_History","1"
"3198","Credit_History","1"
"3199","Credit_History","0"
"3200","Credit_History",NA
"3201","Credit_History",NA
"3202","Credit_History","1"
"3203","Credit_History","1"
"3204","Credit_History","1"
"3205","Credit_History","1"
"3206","Credit_History","1"
"3207","Credit_History","1"
"3208","Credit_History","1"
"3209","Credit_History","0"
"3210","Credit_History","1"
"3211","Credit_History","1"
"3212","Credit_History","1"
"3213","Credit_History","1"
"3214","Credit_History","1"
"3215","Credit_History","1"
"3216","Credit_History","1"
"3217","Credit_History","1"
"3218","Credit_History","1"
"3219","Credit_History","1"
"3220","Credit_History","1"
"3221","Credit_History","0"
"3222","Credit_History","1"
"3223","Credit_History","1"
"3224","Credit_History","1"
"3225","Credit_History","1"
"3226","Credit_History","0"
"3227","Credit_History",NA
"3228","Credit_History","1"
"3229","Credit_History","1"
"3230","Credit_History","1"
"3231","Credit_History","1"
"3232","Credit_History","1"
"3233","Credit_History","0"
"3234","Credit_History","1"
"3235","Credit_History","1"
"3236","Credit_History","1"
"3237","Credit_History","1"
"3238","Credit_History","1"
"3239","Credit_History","0"
"3240","Credit_History","1"
"3241","Credit_History","1"
"3242","Credit_History","1"
"3243","Credit_History","1"
"3244","Credit_History","1"
"3245","Credit_History","1"
"3246","Credit_History","1"
"3247","Credit_History","1"
"3248","Credit_History","0"
"3249","Credit_History","1"
"3250","Credit_History","0"
"3251","Credit_History","0"
"3252","Credit_History",NA
"3253","Credit_History","1"
"3254","Credit_History","1"
"3255","Credit_History","1"
"3256","Credit_History","1"
"3257","Credit_History","0"
"3258","Credit_History",NA
"3259","Credit_History","1"
"3260","Credit_History","1"
"3261","Credit_History","1"
"3262","Credit_History","1"
"3263","Credit_History","1"
"3264","Credit_History","1"
"3265","Credit_History","1"
"3266","Credit_History","1"
"3267","Credit_History","1"
"3268","Credit_History","1"
"3269","Credit_History",NA
"3270","Credit_History","1"
"3271","Credit_History","1"
"3272","Credit_History","0"
"3273","Credit_History","1"
"3274","Credit_History","1"
"3275","Credit_History","1"
"3276","Credit_History","1"
"3277","Credit_History","1"
"3278","Credit_History","1"
"3279","Credit_History","1"
"3280","Credit_History","1"
"3281","Credit_History","1"
"3282","Credit_History","0"
"3283","Credit_History","1"
"3284","Credit_History","1"
"3285","Credit_History","1"
"3286","Credit_History","1"
"3287","Credit_History","1"
"3288","Credit_History","1"
"3289","Credit_History","0"
"3290","Credit_History",NA
"3291","Credit_History","0"
"3292","Credit_History","1"
"3293","Credit_History","1"
"3294","Credit_History","1"
"3295","Credit_History","1"
"3296","Credit_History","1"
"3297","Credit_History","1"
"3298","Credit_History","1"
"3299","Credit_History","1"
"3300","Credit_History","1"
"3301","Credit_History","1"
"3302","Credit_History","1"
"3303","Credit_History","1"
"3304","Credit_History","1"
"3305","Credit_History","1"
"3306","Credit_History","1"
"3307","Credit_History",NA
"3308","Credit_History",NA
"3309","Credit_History","1"
"3310","Credit_History","1"
"3311","Credit_History","1"
"3312","Credit_History","1"
"3313","Credit_History","1"
"3314","Credit_History","1"
"3315","Credit_History","1"
"3316","Credit_History","1"
"3317","Credit_History","1"
"3318","Credit_History","1"
"3319","Credit_History","1"
"3320","Credit_History","1"
"3321","Credit_History","0"
"3322","Credit_History","1"
"3323","Credit_History","1"
"3324","Credit_History","1"
"3325","Credit_History","0"
"3326","Credit_History","1"
"3327","Credit_History","0"
"3328","Credit_History","1"
"3329","Credit_History","1"
"3330","Credit_History",NA
"3331","Credit_History",NA
"3332","Credit_History","1"
"3333","Credit_History","1"
"3334","Credit_History","1"
"3335","Credit_History","1"
"3336","Credit_History","1"
"3337","Credit_History","1"
"3338","Credit_History","0"
"3339","Credit_History","1"
"3340","Credit_History","1"
"3341","Credit_History","1"
"3342","Credit_History","1"
"3343","Credit_History","1"
"3344","Credit_History","1"
"3345","Credit_History","1"
"3346","Credit_History","1"
"3347","Credit_History","1"
"3348","Credit_History","1"
"3349","Credit_History","1"
"3350","Credit_History",NA
"3351","Credit_History","0"
"3352","Credit_History","1"
"3353","Credit_History","1"
"3354","Credit_History","1"
"3355","Credit_History","1"
"3356","Credit_History","1"
"3357","Credit_History","1"
"3358","Credit_History","1"
"3359","Credit_History","1"
"3360","Credit_History","1"
"3361","Credit_History","1"
"3362","Credit_History","0"
"3363","Credit_History","1"
"3364","Credit_History","0"
"3365","Credit_History","1"
"3366","Credit_History","1"
"3367","Credit_History","1"
"3368","Credit_History","1"
"3369","Credit_History","1"
"3370","Credit_History","1"
"3371","Credit_History","0"
"3372","Credit_History","1"
"3373","Credit_History","1"
"3374","Credit_History","1"
"3375","Credit_History","1"
"3376","Credit_History","1"
"3377","Credit_History","1"
"3378","Credit_History","0"
"3379","Credit_History","1"
"3380","Credit_History",NA
"3381","Credit_History","1"
"3382","Credit_History","1"
"3383","Credit_History","1"
"3384","Credit_History",NA
"3385","Credit_History","1"
"3386","Credit_History","1"
"3387","Credit_History","1"
"3388","Credit_History",NA
"3389","Credit_History",NA
"3390","Credit_History","1"
"3391","Credit_History","1"
"3392","Credit_History","1"
"3393","Credit_History","1"
"3394","Credit_History",NA
"3395","Credit_History","1"
"3396","Credit_History","0"
